symbol,exchange,company_name,display_name,en_company_name,vietstock_company_name,name_match_status,watchlist_sector_l1,watchlist_sector_l2,watchlist_sector_l3,vietstock_sector_l1,vietstock_sector_l2,vietstock_sector_l3,website_group,financial_model,website_group_order,matched_keyword,mapping_confidence,suggestion_source,source_url,vietstock_financial_url,status,needs_review,review_reason
SD9,HNX,CTCP Sông Đà 9,CTCP Sông Đà 9,Song Da No 9 Joint Stock Company,"CTCP Sông Đà 9 - SONG DA 9.,JSC - Hồ sơ doanh nghiệp",MATCH,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SD9/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SD9/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SEB,HNX,CTCP Đầu tư và Phát triển Điện Miền Trung,CTCP Đầu tư và Phát triển Điện Miền Trung,Mien Trung Power Investment & Development JSC,CTCP Đầu tư và Phát triển Điện Miền Trung - MIEN TRUNG PID JSC - Hồ sơ doanh nghiệp,MATCH,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SEB/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SEB/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SFI,HOSE,CTCP Đại lý Vận tải SAFI,CTCP Đại lý Vận tải SAFI,Sea & Air Freight International,CTCP Đại lý Vận tải SAFI - SAFI - Hồ sơ doanh nghiệp,MATCH,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SFI/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SFI/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SGI,UPCOM,CTCP Đầu tư Phát triển Sài Gòn 3 Group,CTCP Đầu tư Phát triển Sài Gòn 3 Group,Saigon3 Group Investment Development JSC,CTCP Đầu tư SGI Holdings - SGI Holdings - Hồ sơ doanh nghiệp,MISMATCH_REVIEW,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,Dệt may,NORMAL,13,det may,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SGI/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SGI/tai-chinh.htm?tab=BCTT,OK,YES,Tên VNStock khác Vietstock
SGN,HOSE,CTCP Phục vụ Mặt đất Sài Gòn,CTCP Phục vụ Mặt đất Sài Gòn,Saigon Ground Services JSC,CTCP Phục vụ Mặt đất Sài Gòn - SAGS - Hồ sơ doanh nghiệp,MATCH,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SGN/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SGN/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SGP,UPCOM,CTCP Cảng Sài Gòn,CTCP Cảng Sài Gòn,Saigon Port Join Stock Company,CTCP Cảng Sài Gòn - Saigon Port - Hồ sơ doanh nghiệp,MATCH,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SGP/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SGP/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SGR,HOSE,CTCP Tổng CTCP Địa ốc Sài Gòn,CTCP Tổng CTCP Địa ốc Sài Gòn,Saigon Real Estate Group Joint Stock Company,CTCP Tổng CTCP Địa ốc Sài Gòn - SAIGONRES GROUP - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Dịch vụ bất động sản,Bất động sản,Dịch vụ bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SGR/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SGR/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SHP,HOSE,CTCP Thủy điện Miền Nam,CTCP Thủy điện Miền Nam,Southern Hydropower JSC,CTCP Thủy điện Miền Nam - SHP - Hồ sơ doanh nghiệp,MATCH,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SHP/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SHP/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SID,UPCOM,CTCP Đầu tư Phát triển Sài Gòn Co.op,CTCP Đầu tư Phát triển Sài Gòn Co.op,Saigon Co.op Investment Development Joint Stock Company,CTCP Đầu tư Phát triển Sài Gòn Co.op - SCID JSC - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SID/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SID/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SII,UPCOM,CTCP Hạ tầng Nước Sài Gòn,CTCP Hạ tầng Nước Sài Gòn,Sai Gon Water Infrastructure Corporation,CTCP Hạ tầng Nước Sài Gòn - SAIGON WATER - Hồ sơ doanh nghiệp,MATCH,Tiện ích,Tiện ích,Nước,Tiện ích,Nước,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SII/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SII/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SIP,HOSE,CTCP Đầu tư Sài Gòn VRG,CTCP Đầu tư Sài Gòn VRG,Sai Gon VRG Investment Corporation,CTCP Đầu tư Sài Gòn VRG - SVRG CORP - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SIP/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SIP/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SJD,HOSE,CTCP Thủy điện Cần Đơn,CTCP Thủy điện Cần Đơn,Candon HydroPower Joint Stock Company,CTCP Thủy điện Cần Đơn - CANDON HSC - Hồ sơ doanh nghiệp,MATCH,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SJD/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SJD/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SJS,HOSE,CTCP SJ Group,CTCP SJ Group,SJ Group Joint Stock Company,CTCP SJ Group - SJ Group - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SJS/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SJS/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SLD,UPCOM,CTCP Địa ốc Sacom,CTCP Địa ốc Sacom,Sacom Land Corporation,CTCP Địa ốc Sacom - Sacom Land - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SLD/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SLD/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SNZ,UPCOM,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,Tổng Công ty cổ phần Phát triển Khu Công nghiệp,Sonadezi Corporation,Tổng Công ty cổ phần Phát triển Khu Công nghiệp - SONADEZI - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SNZ/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SNZ/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SP2,UPCOM,CTCP Thủy điện Sử Pán 2,CTCP Thủy điện Sử Pán 2,Su Pan 2 Hydroprwer JSC,CTCP Thủy điện Sử Pán 2 - Su Pan No2 HJSC - Hồ sơ doanh nghiệp,MATCH,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SP2/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SP2/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SRC,HOSE,CTCP Cao su Sao Vàng,CTCP Cao su Sao Vàng,Sao Vang Rubber Joint Stock Company,CTCP Cao su Sao Vàng - SRC - Hồ sơ doanh nghiệp,MATCH,Tiêu dùng không thiết yếu,Xe và linh kiện,Linh kiện xe,Tiêu dùng không thiết yếu,Xe và linh kiện,Linh kiện xe,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SRC/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SRC/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SSH,UPCOM,CTCP Phát triển Sunshine Homes,CTCP Phát triển Sunshine Homes,Sunshine Homes Development JSC,CTCP Phát triển Sunshine Homes - SSH - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SSH/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SSH/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SSN,UPCOM,CTCP Xuất nhập khẩu Thủy sản Sài Gòn,CTCP Xuất nhập khẩu Thủy sản Sài Gòn,Saigon SeaProducts Import - Export JSC,CTCP Xuất nhập khẩu Thủy sản Sài Gòn - Seaprodex Saigon - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Bất động sản đa dạng,Bất động sản,Bất động sản đa dạng,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SSN/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SSN/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
STG,HOSE,CTCP Kho vận Miền Nam,CTCP Kho vận Miền Nam,South Logistics Joint Stock Company,CTCP Kho vận Miền Nam - Sotrans - Hồ sơ doanh nghiệp,MATCH,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/STG/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/STG/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SZB,HNX,CTCP Sonadezi Long Bình,CTCP Sonadezi Long Bình,Sonadezi Long Binh Joint Stock Company,CTCP Sonadezi Long Bình - Sonadezi Long Binh - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SZB/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SZB/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SZE,UPCOM,CTCP Môi trường Sonadezi,CTCP Môi trường Sonadezi,Sonadezi Environment Joint Stock Company,CTCP Môi trường Sonadezi - SZE - Hồ sơ doanh nghiệp,MATCH,Tiện ích,Tiện ích,Tiện tích tổng hợp,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ và thiết bị thương mại,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SZE/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SZE/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SZG,UPCOM,CTCP Sonadezi Giang Điền,CTCP Sonadezi Giang Điền,Sonadezi Giang Dien Joint Stock Company,CTCP Sonadezi Giang Điền - Sonadezi Giang Điền - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SZG/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SZG/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
SZL,HOSE,CTCP Sonadezi Long Thành,CTCP Sonadezi Long Thành,Sonadezi Long Thanh Shareholding Company,CTCP Sonadezi Long Thành - SZL - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SZL/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/SZL/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TBC,HOSE,CTCP Thủy điện Thác Bà,CTCP Thủy điện Thác Bà,Thac Ba Hydro Power Joint Stock Company,CTCP Thủy điện Thác Bà - TBHPC - Hồ sơ doanh nghiệp,MATCH,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TBC/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TBC/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TBD,UPCOM,Tổng Công ty Thiết bị Điện Đông Anh - CTCP,Tổng Công ty Thiết bị Điện Đông Anh - CTCP,Dong Anh Electrical Equiment Corporation - Joint Stock Company,Tổng Công ty Thiết bị Điện Đông Anh - CTCP - EEMC - Hồ sơ doanh nghiệp,MATCH,Công nghiệp,Hàng hóa công nghiệp,Thiết bị điện,Công nghiệp,Hàng hóa công nghiệp,Thiết bị điện,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TBD/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TBD/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TBH,UPCOM,CTCP Tổng Bách Hóa,CTCP Tổng Bách Hóa,General Department Store Joint Stock Company,CTCP Tổng Bách Hóa - TBH - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TBH/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TBH/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TCL,HOSE,CTCP Đại lý Giao nhận Vận tải Xếp dỡ Tân Cảng,CTCP Đại lý Giao nhận Vận tải Xếp dỡ Tân Cảng,Tan Cang Logistics & Stevedoring Joint Stock Company,CTCP Đại lý Giao nhận Vận tải Xếp dỡ Tân Cảng - Tan Cang Logistic JSC - Hồ sơ doanh nghiệp,MATCH,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TCL/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TCL/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TCO,HOSE,CTCP TCO Holdings,CTCP TCO Holdings,TCO Holdings joint Stock Company,CTCP Janus Group - Janus Group - Hồ sơ doanh nghiệp,MISMATCH_REVIEW,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/TCO/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TCO/tai-chinh.htm?tab=BCTT,OK,YES,Tên VNStock khác Vietstock
TDG,HOSE,CTCP Đầu tư TDG Global,CTCP Đầu tư TDG Global,TDG Global Investment Joint Stock Company,CTCP Đầu tư TDG Global - TDG Global - Hồ sơ doanh nghiệp,MATCH,Tiện ích,Tiện ích,Gas sinh hoạt,Tiện ích,Gas sinh hoạt,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TDG/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TDG/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TDH,HOSE,CTCP Phát triển Nhà Thủ Đức,CTCP Phát triển Nhà Thủ Đức,Thu Duc Housing Development Corporation,CTCP Phát triển Nhà Thủ Đức - THUDUC HOUSE - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TDH/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TDH/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TDM,HOSE,CTCP Nước Thủ Dầu Một,CTCP Nước Thủ Dầu Một,Thu Dau Mot Water Joint Stock Company,CTCP Nước Thủ Dầu Một - TDMWATER.CO - Hồ sơ doanh nghiệp,MATCH,Tiện ích,Tiện ích,Nước,Tiện ích,Nước,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TDM/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TDM/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TEG,HOSE,CTCP Năng lượng và Bất động sản Trường Thành,CTCP Năng lượng và Bất động sản Trường Thành,Truong Thanh Energy and Real Estate JSC,CTCP Trường Thành Energy Group - TTEG - Hồ sơ doanh nghiệp,MISMATCH_REVIEW,Công nghiệp,Hàng hóa công nghiệp,Phân phối hàng công nghiệp,Công nghiệp,Hàng hóa công nghiệp,Phân phối hàng công nghiệp,Thương mại & Phân phối,NORMAL,33,phan phoi,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/TEG/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TEG/tai-chinh.htm?tab=BCTT,OK,YES,Tên VNStock khác Vietstock
TGG,UPCOM,CTCP The Golden Group,CTCP The Golden Group,The Golden Group Joint Stock Company,CTCP The Golden Group - - Hồ sơ doanh nghiệp,MATCH,Tiêu dùng thiết yếu,Thương mại hàng thiết yếu,Thương mại hàng thiết yếu,Tiêu dùng thiết yếu,Thương mại hàng thiết yếu,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TGG/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TGG/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
THN,UPCOM,CTCP Cấp nước Thanh Hóa,CTCP Cấp nước Thanh Hóa,Thanh Hoa Water Supply JSC,CTCP Cấp nước Thanh Hóa - THAWACO - Hồ sơ doanh nghiệp,MATCH,Tiện ích,Tiện ích,Nước,Tiện ích,Nước,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/THN/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/THN/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TIN,UPCOM,Công Ty Tài chính Cổ phần Tín Việt,Công Ty Tài chính Cổ phần Tín Việt,VietCredit Finance Joint Stock Company,Công Ty Tài chính tổng hợp cổ phần Tín Việt - VietCredit - Hồ sơ doanh nghiệp,MISMATCH_REVIEW,Tài chính,Tổ chức tín dụng,Tín dụng phi ngân hàng,Tài chính,Tổ chức tín dụng,Tín dụng phi ngân hàng,Ngân hàng,BANK,1,ngan hang,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/TIN/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TIN/tai-chinh.htm?tab=BCTT,OK,YES,Tên VNStock khác Vietstock
TIP,HOSE,CTCP Phát triển Khu Công nghiệp Tín Nghĩa,CTCP Phát triển Khu Công nghiệp Tín Nghĩa,Tin Nghia Industrial Park Development JSC,CTCP Phát triển Khu Công nghiệp Tín Nghĩa - TIP - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TIP/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TIP/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TIX,HOSE,CTCP Sản xuất Kinh doanh Xuất nhập khẩu Dịch vụ và Đầu tư Tân Bình,CTCP Sản xuất Kinh doanh Xuất nhập khẩu Dịch vụ và Đầu tư Tân Bình,Tan Binh Import Export Joint Stock Corporation,CTCP Sản xuất Kinh doanh Xuất nhập khẩu Dịch vụ và Đầu tư Tân Bình - TANIMEX - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TIX/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TIX/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TLG,HOSE,CTCP Tập đoàn Thiên Long,CTCP Tập đoàn Thiên Long,Thien Long Group Corporation,CTCP Tập đoàn Thiên Long - Công ty CP Tập đoàn Thiên Long - Hồ sơ doanh nghiệp,MATCH,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ và thiết bị thương mại,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ và thiết bị thương mại,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TLG/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TLG/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TMP,HOSE,CTCP Thủy điện Thác Mơ,CTCP Thủy điện Thác Mơ,Thac Mo Hydro Power Joint Stock Company,CTCP Thủy điện Thác Mơ - TMHPC - Hồ sơ doanh nghiệp,MATCH,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TMP/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TMP/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TMS,HOSE,CTCP Transimex,CTCP Transimex,Transimex Corporation,CTCP Transimex - Transimex - Hồ sơ doanh nghiệp,MATCH,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TMS/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TMS/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TMT,HOSE,CTCP Ô tô TMT,CTCP Ô tô TMT,TMT Motors Corporation,"CTCP Ô tô TMT - TMT Motor .,Corp - Hồ sơ doanh nghiệp",MATCH,Tiêu dùng không thiết yếu,Xe và linh kiện,Xe,Tiêu dùng không thiết yếu,Xe và linh kiện,Xe,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TMT/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TMT/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TN1,HOSE,CTCP Rox Key Holdings,CTCP Rox Key Holdings,Rox Key Holdings Joint Stock Company,CTCP Rox Key Holdings - Rox Key - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TN1/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TN1/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TRV,UPCOM,CTCP Vận tải Đường sắt,CTCP Vận tải Đường sắt,Railway Transport Joint Stock Company,CTCP Vận tải Đường sắt - TRARAVICO - Hồ sơ doanh nghiệp,MATCH,Công nghiệp,Vận tải,Vận tải mặt đất,Công nghiệp,Vận tải,Vận tải mặt đất,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TRV/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TRV/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TTA,HOSE,CTCP Đầu tư Xây dựng và Phát triển Trường Thành,CTCP Đầu tư Xây dựng và Phát triển Trường Thành,Truong Thanh Development and Constrution Investment Joint Stock Company,"CTCP Đầu tư Xây dựng và Phát triển Trường Thành - TRUONG THANH DECONIN.,JSC - Hồ sơ doanh nghiệp",MATCH,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TTA/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TTA/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TTB,UPCOM,CTCP TTBGroup,CTCP TTBGroup,TTBGroup Joint Stock Company,CTCP TTBGroup - TTBGroup - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TTB/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TTB/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
TTE,HOSE,CTCP Đầu tư Năng lượng Trường Thịnh,CTCP Đầu tư Năng lượng Trường Thịnh,Truong Thinh Energy Investment Joint Stock Company,"CTCP Đầu tư Năng lượng Trường Thịnh - TTE.,JSC - Hồ sơ doanh nghiệp",MATCH,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/TTE/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TTE/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
